method,method_label,primary_param,primary_value,sway_coef,tag,wer,sim_A,sim_B,mcd_A,duration_s,output_wav
C,Method C — Scheduled Conditioning,switch_point,1.0,-1.0,sw1.00_sn1.0,75.0,0.8304,0.8943,953.81,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw1.00_sn1.0.wav
C,Method C — Scheduled Conditioning,switch_point,1.0,0.0,sw1.00_sp0.0,20.0,0.7532,0.8998,914.52,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_C\audio\sw1.00_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.0,-1.0,a0.00_sn1.0,0.0,0.8925,0.7706,726.47,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.00_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.0,0.0,a0.00_sp0.0,0.0,0.8057,0.7347,742.13,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.00_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.1,-1.0,a0.10_sn1.0,100.0,0.1506,0.2585,654.68,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.10_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.1,0.0,a0.10_sp0.0,100.0,0.1536,0.2585,662.89,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.10_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.2,-1.0,a0.20_sn1.0,1330.0,0.1482,0.2586,646.41,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.20_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.2,0.0,a0.20_sp0.0,1330.0,0.149,0.2585,649.28,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.20_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.3,-1.0,a0.30_sn1.0,510.0,0.1492,0.2602,628.72,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.30_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.3,0.0,a0.30_sp0.0,1325.0,0.1509,0.2608,629.37,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.30_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.5,-1.0,a0.50_sn1.0,1110.0,0.1627,0.2751,593.65,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.50_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.5,0.0,a0.50_sp0.0,100.0,0.163,0.2759,593.2,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.50_sp0.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.7,-1.0,a0.70_sn1.0,100.0,0.2314,0.2928,609.42,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.70_sn1.0.wav
D,Method D — Noise Stats Transfer,noise_level,0.7,0.0,a0.70_sp0.0,100.0,0.2512,0.292,612.28,12.256,C:\Users\User\Documents\MSc\Studies\SigProcForSpeech\project\results\noise_inject\method_D\audio\a0.70_sp0.0.wav
